順位,管理No,合計スコア
"8516","KA080212","345"
"8517","KA070372","345"
"8518","GU040183","345"
"8519","KA070578","345"
"8520","YA010184","345"
"8521","TC030208","345"
"8522","KA080398","345"
"8523","CH040002","344"
"8524","TK050006","344"
"8525","CH040053","344"
"8526","KA070087","344"
"8527","IB040104","344"
"8528","SA010024","344"
"8529","YA040016","344"
"8530","GU030168","344"
"8531","GU020129","344"
"8532","YA040034","344"
"8533","TK140003","344"
"8534","IB010047","344"
"8535","CH020061","344"
"8536","KA160201","344"
"8537","TC030095","344"
"8538","KA070451","344"
"8539","KA080285","344"
"8540","KA070587","344"
"8541","KA010500","344"
"8542","TK130271","344"
"8543","TK130286","344"
"8544","GU040257","344"
"8545","TK050016","343"
"8546","KA160031","343"
"8547","TK040063","343"
"8548","IB040128","343"
"8549","KA010102","343"
"8550","KA080070","343"
"8551","IB040244","343"
"8552","GU020092","343"
"8553","KA010142","343"
"8554","KA070146","343"
"8555","KA150068","343"
"8556","KA040127","343"
"8557","TK040176","343"
"8558","TK060229","343"
"8559","TK060128","343"
"8560","GU010054","343"
"8561","KA160258","343"
"8562","IB040450","343"
"8563","TK130128","343"
"8564","GU020173","343"
"8565","TK120009","343"
"8566","GU020225","343"
"8567","TK060430","343"
"8568","TK140013","343"
"8569","GU010114","343"
"8570","KA080336","343"
"8571","TK050130","343"
"8572","CH040604","343"
"8573","KA140004","342"
"8574","TK130007","342"
"8575","GU040008","342"
"8576","GU030006","342"
"8577","GU030012","342"
"8578","KA110054","342"
"8579","IB040045","342"
"8580","IB040116","342"
"8581","SA010023","342"
"8582","IB040246","342"
"8583","KA070129","342"
"8584","KA040116","342"
"8585","GU030170","342"
"8586","GU030331","342"
"8587","CH020214","342"
"8588","YA010125","342"
"8589","NA060122","342"
"8590","TK060490","342"
"8591","KA070572","342"
"8592","IB050131","342"
"8593","KA010434","342"
"8594","IB040928","342"
"8595","GU030513","342"
"8596","CH040609","342"
"8597","KA070739","342"
"8598","TC030003","341"
"8599","GU030032","341"
"8600","GU040024","341"
"8601","IB040142","341"
"8602","IB040212","341"
"8603","KA080099","341"
"8604","KA160264","341"
"8605","KA080201","341"
"8606","GU040131","341"
"8607","TK060010","341"
"8608","TK150055","341"
"8609","IB090049","341"
"8610","GU030440","341"
"8611","GU020337","341"
"8612","GU030465","341"
"8613","CH040578","341"
"8614","KA160063","340"
"8615","TK040077","340"
"8616","IB040039","340"
"8617","TK040116","340"
"8618","GU030107","340"
"8619","NA010031","340"
"8620","IB040211","340"
"8621","KA110150","340"
"8622","IB040294","340"
"8623","SA010041","340"
"8624","GU040089","340"
"8625","GU030176","340"
"8626","IB040411","340"
"8627","GU020136","340"
"8628","CH040285","340"
"8629","IB090035","340"
"8630","CH030029","340"
"8631","TK150035","340"
"8632","GU030328","340"
"8633","GU030462","340"
"8634","GU020348","340"
"8635","KA110416","340"
"8636","TK050148","340"
"8637","KA070731","340"
"8638","KA180022","340"
"8639","TK060649","340"
"8640","TK040009","339"
"8641","GU040016","339"
"8642","GU040023","339"
"8643","TK040101","339"
"8644","GU030057","339"
"8645","GU020029","339"
"8646","TK040117","339"
"8647","NA010029","339"
"8648","GU020090","339"
"8649","CH040188","339"
"8650","KA080146","339"
"8651","GU020182","339"
"8652","GU020246","339"
"8653","KA100035","339"
"8654","IB040631","339"
"8655","TK060331","339"
"8656","CH020340","339"
"8657","TK060460","339"
"8658","TK130249","339"
"8659","TK130278","339"
"8660","IB040933","339"
"8661","GU040264","339"
"8662","NA010008","338"
"8663","TK150007","338"
"8664","TK050044","338"
"8665","KA120023","338"
"8666","IB040337","338"
"8667","TK060299","338"
"8668","TK040189","338"
"8669","SA010051","338"
"8670","IB040390","338"
"8671","IB040420","338"
"8672","CH040332","338"
"8673","GU020285","338"
"8674","YA010111","338"
"8675","KA080266","338"
"8676","GU030377","338"
"8677","IB040696","338"
"8678","KA010357","338"
"8679","CH040495","338"
"8680","TK060332","338"
"8681","KA070574","338"
"8682","TC030181","338"
"8683","SA010007","337"
"8684","CH040072","337"
"8685","KA020027","337"
"8686","TK060245","337"
"8687","GU030082","337"
"8688","GU030091","337"
"8689","GU030077","337"
"8690","KA160139","337"
"8691","GU040084","337"
"8692","IB090026","337"
"8693","TK060395","337"
"8694","KA080162","337"
"8695","SA010065","337"
"8696","TK150038","337"
"8697","KA070352","337"
"8698","YA040060","337"
"8699","TK130177","337"
"8700","KA010330","337"
"8701","KA080332","337"
"8702","KA080342","337"
"8703","TK130200","337"
"8704","IB040854","337"
"8705","KA010034","336"
"8706","TC030016","336"
"8707","KA080029","336"
"8708","TK130047","336"
"8709","KA160067","336"
"8710","GU020108","336"
"8711","TK060349","336"
"8712","KA080184","336"
"8713","NA010048","336"
"8714","KA070327","336"
"8715","IB040599","336"
"8716","IB040608","336"
"8717","KA170031","336"
"8718","CH020113","336"
"8719","TK140018","336"
"8720","KA150206","336"
"8721","KA080305","336"
"8722","IB040809","336"
"8723","KA140007","335"
"8724","NA030010","335"
"8725","YA010013","335"
"8726","IB040277","335"
"8727","TK050087","335"
"8728","KA070506","335"
"8729","IB040704","335"
"8730","TK060218","335"
"8731","TC030116","335"
"8732","TK140027","335"
"8733","TK040278","335"
"8734","TK140035","335"
"8735","KA010471","335"
"8736","TC030210","335"
"8737","CH020023","334"
"8738","KA110103","334"
"8739","GU030127","334"
"8740","GU030140","334"
"8741","TK050064","334"
"8742","CH010083","334"
"8743","GU020262","334"
"8744","CH020145","334"
"8745","KA010316","334"
"8746","KA070458","334"
"8747","CH020341","334"
"8748","CH020342","334"
"8749","TC030127","334"
"8750","GU020359","334"
"8751","KA010037","333"
"8752","TK040081","333"
"8753","IB040109","333"
"8754","KA080053","333"
"8755","TK060250","333"
"8756","TK150036","333"
"8757","IB080116","333"
"8758","GU020319","333"
"8759","KA070518","333"
"8760","TK040270","333"
"8761","YA010209","333"
"8762","CH040611","333"
"8763","GU030514","333"
"8764","TK130006","332"
"8765","KA160059","332"
"8766","KA010025","332"
"8767","CH040057","332"
"8768","KA070044","332"
"8769","KA010053","332"
"8770","TK040161","332"
"8771","IB040245","332"
"8772","KA010123","332"
"8773","IB040269","332"
"8774","SA010039","332"
"8775","CH010069","332"
"8776","IB040380","332"
"8777","GU030244","332"
"8778","KA070288","332"
"8779","IB040602","332"
"8780","GU020226","332"
"8781","CH020053","332"
"8782","NA010065","332"
"8783","KA080278","332"
"8784","KA120092","332"
"8785","IB040748","332"
"8786","TK150065","332"
"8787","IB050148","332"
"8788","TC030191","332"
"8789","TK060604","332"
"8790","TK040083","331"
"8791","CH020028","331"
"8792","GU040029","331"
"8793","IB100039","331"
"8794","TC030028","331"
"8795","SA010025","331"
"8796","SA010040","331"
"8797","KA080138","331"
"8798","KA070204","331"
"8799","IB040409","331"
"8800","IB040427","331"
"8801","TK050081","331"
"8802","GU020177","331"
"8803","KA160317","331"
"8804","YA010132","331"
"8805","KA070540","331"
"8806","TK050125","331"
"8807","GU030483","331"
"8808","KA120110","331"
"8809","TK090073","331"
"8810","TC030176","331"
"8811","CH040603","331"
"8812","CH020416","331"
"8813","KA080005","330"
"8814","TK050010","330"
"8815","GU040018","330"
"8816","GU010007","330"
"8817","GU020051","330"
"8818","KA040126","330"
"8819","GU030219","330"
"8820","KA080148","330"
"8821","GU020233","330"
"8822","YA040059","330"
"8823","IB050069","330"
"8824","GU030333","330"
"8825","KA080265","330"
"8826","GU030357","330"
"8827","KA080279","330"
"8828","KA170044","330"
"8829","KA070554","330"
"8830","KA170002","329"
"8831","KA070029","329"
"8832","IB040073","329"
"8833","CH040152","329"
"8834","TK140001","329"
"8835","IB040261","329"
"8836","KA080113","329"
"8837","CH040179","329"
"8838","KA160083","329"
"8839","KA080149","329"
"8840","IB100096","329"
"8841","KA010268","329"
"8842","IB040609","329"
"8843","KA080253","329"
"8844","SA010073","329"
"8845","CH020204","329"
"8846","TK060522","329"
"8847","TK140032","329"
"8848","KA110430","329"
"8849","KA010422","329"
"8850","GU030509","329"
"8851","NA030017","328"
"8852","TK040111","328"
"8853","KA070078","328"
"8854","GU020041","328"
"8855","TK060318","328"
"8856","TK060425","328"
"8857","IB040593","328"
"8858","CH020082","328"
"8859","GU030319","328"
"8860","IB040719","328"
"8861","TK090029","328"
"8862","KA010378","328"
"8863","GU030022","327"
"8864","TK040070","327"
"8865","GU010013","327"
"8866","KA010062","327"
"8867","IB040163","327"
"8868","IB050020","327"
"8869","KA070169","327"
"8870","TK060294","327"
"8871","TK050073","327"
"8872","GU030245","327"
"8873","SA010062","327"
"8874","GU020180","327"
"8875","TK040219","327"
"8876","GU020219","327"
"8877","KA080233","327"
"8878","TK040221","327"
"8879","GU040154","327"
"8880","CH020244","327"
"8881","TK060512","327"
"8882","TK060557","327"
"8883","GU020349","327"
"8884","KA080351","327"
"8885","IB040813","327"
"8886","TK140039","327"
"8887","TK140047","327"
"8888","TK040027","326"
"8889","TK050013","326"
"8890","KA120018","326"
"8891","KA160015","326"
"8892","TK040080","326"
"8893","TK060184","326"
"8894","TK050036","326"
"8895","CH040110","326"
"8896","GU040041","326"
"8897","IB040148","326"
"8898","KA010087","326"
"8899","IB040170","326"
"8900","KA010139","326"
"8901","IB040315","326"
"8902","TK040168","326"
"8903","TK130096","326"
"8904","KA080134","326"
"8905","TC030046","326"
"8906","GU010080","326"
"8907","TK060362","326"
"8908","GU020299","326"
"8909","KA170042","326"
"8910","CH020203","326"
"8911","CH040517","326"
"8912","KA080338","326"
"8913","KA170062","326"
"8914","KA080359","326"
"8915","TK050009","325"
"8916","KA160060","325"
"8917","KA140021","325"
"8918","KA160109","325"
"8919","KA010077","325"
"8920","GU010064","325"
"8921","CH040290","325"
"8922","GU030265","325"
"8923","KA010263","325"
"8924","KA070483","325"
"8925","TK140029","325"
"8926","TK130223","325"
"8927","GU040247","325"
"8928","TK090077","325"
"8929","TK050026","324"
"8930","KA010058","324"
"8931","KA070098","324"
"8932","IB040204","324"
"8933","KA010200","324"
"8934","CH030023","324"
"8935","GU020282","324"
"8936","TK050105","324"
"8937","GU030372","324"
"8938","GU030492","324"
"8939","GU040001","323"
"8940","TK040010","323"
"8941","TK150004","323"
"8942","IB040227","323"
"8943","KA040128","323"
"8944","GU040066","323"
"8945","TK040169","323"
"8946","KA080150","323"
"8947","KA010229","323"
"8948","CH020055","323"
"8949","CH020087","323"
"8950","KA010298","323"
"8951","KA080289","323"
"8952","TK060219","323"
"8953","KA070561","323"
"8954","KA010376","323"
"8955","IB040785","323"
"8956","GU030003","322"
"8957","TK050027","322"
"8958","TK050012","322"
"8959","NA010005","322"
"8960","SA010005","322"
"8961","GU020027","322"
"8962","IB040126","322"
"8963","GU020045","322"
"8964","TC030031","322"
"8965","IB040306","322"
"8966","SA010046","322"
"8967","TK040204","322"
"8968","NA010052","322"
"8969","TK150034","322"
"8970","GU040126","322"
"8971","KA120078","322"
"8972","CH020263","322"
"8973","CH020264","322"
"8974","TK140022","322"
"8975","GU040184","322"
"8976","YA010185","322"
"8977","SA100014","322"
"8978","GU030507","322"
"8979","TK060466","322"
"8980","GU030017","321"
"8981","TK060244","321"
"8982","IB040192","321"
"8983","CH040200","321"
"8984","CH010092","321"
"8985","KA010226","321"
"8986","CH020100","321"
"8987","TC030087","321"
"8988","GU030364","321"
"8989","CH020343","321"
"8990","SA060008","321"
"8991","KA010377","321"
"8992","GU030445","321"
"8993","CH040612","321"
"8994","IB040024","320"
"8995","GU030089","320"
"8996","CH040187","320"
"8997","CH010089","320"
"8998","GU020202","320"
"8999","KA070376","320"
"9000","TK050092","320"
"9001","TK060385","320"
"9002","GU030405","320"
"9003","GU040175","320"
"9004","TK090025","320"
"9005","TK080013","320"
"9006","KA120019","319"
"9007","IB040023","319"
"9008","GU040025","319"
"9009","GU030094","319"
"9010","KA030010","319"
"9011","KA010093","319"
"9012","TK060268","319"
"9013","KA010179","319"
"9014","GU030272","319"
"9015","GU020229","319"
"9016","TK060327","319"
"9017","GU040141","319"
"9018","GU040167","319"
"9019","KA010356","319"
"9020","TK090072","319"
"9021","IB040893","319"
"9022","CH040605","319"
"9023","TK060605","319"
"9024","CH040025","318"
"9025","IB040064","318"
"9026","GU040040","318"
"9027","IB040123","318"
"9028","TC040008","318"
"9029","IB070062","318"
"9030","KA080111","318"
"9031","GU040068","318"
"9032","GU020112","318"
"9033","CH040190","318"
"9034","IB040479","318"
"9035","CH030030","318"
"9036","TC030071","318"
"9037","CH020059","318"
"9038","KA070386","318"
"9039","KA080277","318"
"9040","CH020199","318"
"9041","KA170064","318"
"9042","IB040020","317"
"9043","TK040057","317"
"9044","KA010035","317"
"9045","TK060243","317"
"9046","IB040256","317"
"9047","GU020076","317"
"9048","GU020111","317"
"9049","GU040085","317"
"9050","IB080098","317"
"9051","KA110236","317"
"9052","GU040136","317"
"9053","KA110390","317"
"9054","IB040802","317"
"9055","KA010469","317"
"9056","TK050017","316"
"9057","GU030073","316"
"9058","IB040292","316"
"9059","KA010165","316"
"9060","CH040256","316"
"9061","IB040554","316"
"9062","CH040329","316"
"9063","IB040607","316"
"9064","IB040610","316"
"9065","GU020269","316"
"9066","KA110335","316"
"9067","KA080362","316"
"9068","TK140048","316"
"9069","TK040033","315"
"9070","GU010015","315"
"9071","TK040134","315"
"9072","IB040249","315"
"9073","IB040272","315"
"9074","KA080103","315"
"9075","YA010054","315"
"9076","TK040233","315"
"9077","GU030345","315"
"9078","CH020235","315"
"9079","YA010147","315"
"9080","KA160348","315"
"9081","KA110371","315"
"9082","CH020344","315"
"9083","TK170009","315"
"9084","KA070592","315"
"9085","TK050008","314"
"9086","TK050021","314"
"9087","TK040040","314"
"9088","IB040259","314"
"9089","KA010132","314"
"9090","TK040162","314"
"9091","GU040073","314"
"9092","KA160084","314"
"9093","IB040393","314"
"9094","GU040103","314"
"9095","GU020239","314"
"9096","GU030307","314"
"9097","CH040486","314"
"9098","KA150229","314"
"9099","SA100013","314"
"9100","CH040601","314"
"9101","TK060602","314"
"9102","TK040097","313"
"9103","IB040206","313"
"9104","KA160180","313"
"9105","KA160075","313"
"9106","GU030220","313"
"9107","KA010304","313"
"9108","GU030190","313"
"9109","NA010053","313"
"9110","GU020191","313"
"9111","KA080225","313"
"9112","KA010276","313"
"9113","GU020258","313"
"9114","GU020265","313"
"9115","GU020300","313"
"9116","NA010062","313"
"9117","TK050103","313"
"9118","IB040703","313"
"9119","CH020346","313"
"9120","YA010173","313"
"9121","TK040276","313"
"9122","TK060345","313"
"9123","IB040843","313"
"9124","TC030184","313"
"9125","IB040005","312"
"9126","TK040008","312"
"9127","GU050008","312"
"9128","GU030079","312"
"9129","KA010110","312"
"9130","TK060249","312"
"9131","IB040474","312"
"9132","GU020175","312"
"9133","GU020227","312"
"9134","KA160283","312"
"9135","KA120076","312"
"9136","GU030359","312"
"9137","CH020265","312"
"9138","TK060346","312"
"9139","IB040074","311"
"9140","KA010131","311"
"9141","GU020102","311"
"9142","GU040100","311"
"9143","YA010093","311"
"9144","IB040416","311"
"9145","TK150039","311"
"9146","GU020192","311"
"9147","GU020249","311"
"9148","CH020084","311"
"9149","KA080254","311"
"9150","CH020266","311"
"9151","CH020345","311"
"9152","CH040522","311"
"9153","TK060149","311"
"9154","KA100051","311"
"9155","TK130275","311"
"9156","TK040019","310"
"9157","GU040022","310"
"9158","NA010021","310"
"9159","TK040102","310"
"9160","IB040173","310"
"9161","KA070118","310"
"9162","KA080084","310"
"9163","TK060146","310"
"9164","GU030159","310"
"9165","NA060049","310"
"9166","TK060443","310"
"9167","CH020056","310"
"9168","CH020210","310"
"9169","KA170045","310"
"9170","TK060463","310"
"9171","KA070053","309"
"9172","IB040070","309"
"9173","GU030047","309"
"9174","IB040095","309"
"9175","KA010084","309"
"9176","GU030153","309"
"9177","IB040413","309"
"9178","KA010236","309"
"9179","KA170036","309"
"9180","CH020209","309"
"9181","TC030109","309"
"9182","GU030526","309"
"9183","TK090079","309"
"9184","TK050002","308"
"9185","TK050024","308"
"9186","TK040012","308"
"9187","TK040105","308"
"9188","KA080100","308"
"9189","IB040359","308"
"9190","IB040525","308"
"9191","IB040576","308"
"9192","CH020245","308"
"9193","KA010396","308"
"9194","KA070680","308"
"9195","TC030165","308"
"9196","TC030179","308"
"9197","GU030009","307"
"9198","NA010011","307"
"9199","TK040066","307"
"9200","KA030002","307"
"9201","GU020020","307"
"9202","KA110079","307"
"9203","IB040252","307"
"9204","KA070159","307"
"9205","GU030173","307"
"9206","TK060273","307"
"9207","IB040592","307"
"9208","CH020236","307"
"9209","GU040174","307"
"9210","CH040493","307"
"9211","KA070582","307"
"9212","TC030172","307"
"9213","TK130277","307"
"9214","GU040249","307"
"9215","KA120017","306"
"9216","KA140030","306"
"9217","GU030081","306"
"9218","IB040149","306"
"9219","KA010117","306"
"9220","SA010028","306"
"9221","TK120007","306"
"9222","NA010067","306"
"9223","KA070434","306"
"9224","CH020171","306"
"9225","IB040770","306"
"9226","YA010203","306"
"9227","TK060499","306"
"9228","TC030196","306"
"9229","GU030510","306"
"9230","KA120021","305"
"9231","KA010057","305"
"9232","GU040048","305"
"9233","KA160152","305"
"9234","KA080135","305"
"9235","IB040493","305"
"9236","KA080234","305"
"9237","GU020306","305"
"9238","CH020237","305"
"9239","KA010398","305"
"9240","KA160389","305"
"9241","IB040075","304"
"9242","IB040172","304"
"9243","KA080097","304"
"9244","KA100017","304"
"9245","GU030209","304"
"9246","IB040402","304"
"9247","GU030237","304"
"9248","KA070377","304"
"9249","NA010063","304"
"9250","KA080274","304"
"9251","CH020208","304"
"9252","IB040683","304"
"9253","TK040259","304"
"9254","KA140043","304"
"9255","TK090066","304"
"9256","TK050134","304"
"9257","IB040844","304"
"9258","GU030487","304"
"9259","TK040052","303"
"9260","TK040099","303"
"9261","TK060225","303"
"9262","GU040057","303"
"9263","CH040193","303"
"9264","KA070215","303"
"9265","CH020040","303"
"9266","CH040286","303"
"9267","GU010096","303"
"9268","GU010100","303"
"9269","CH040478","303"
"9270","GU040189","303"
"9271","KA080383","303"
"9272","TK060603","303"
"9273","TK050019","302"
"9274","GU030129","302"
"9275","KA010141","302"
"9276","TK050066","302"
"9277","SA010050","302"
"9278","TK150017","302"
"9279","KA070232","302"
"9280","KA070258","302"
"9281","KA070388","302"
"9282","SA010072","302"
"9283","KA080287","302"
"9284","GU020333","302"
"9285","KA160217","302"
"9286","CH040585","302"
"9287","TK050011","301"
"9288","NA010004","301"
"9289","GU020035","301"
"9290","GU030211","301"
"9291","KA070231","301"
"9292","IB040441","301"
"9293","GU020165","301"
"9294","GU020245","301"
"9295","SA010071","301"
"9296","CH030047","301"
"9297","CH020267","301"
"9298","KA070556","301"
"9299","IB040841","301"
"9300","GU040227","301"
"9301","CH040600","301"
"9302","KA080018","300"
"9303","NA010014","300"
"9304","TK040075","300"
"9305","IB040065","300"
"9306","KA160146","300"
"9307","KA160142","300"
"9308","TK060211","300"
"9309","IB040395","300"
"9310","IB040452","300"
"9311","KA070287","300"
"9312","TK050093","300"
"9313","GU030321","300"
"9314","GU040156","300"
"9315","CH020201","300"
"9316","CH020268","300"
"9317","TK060538","300"
"9318","TK140033","300"
"9319","KA010420","300"
"9320","TK050001","299"
"9321","TK050005","299"
"9322","NA010023","299"
"9323","KA150042","299"
"9324","TK040165","299"
"9325","TK060290","299"
"9326","KA070235","299"
"9327","TK060067","299"
"9328","TK060373","299"
"9329","GU020260","299"
"9330","TK040277","299"
"9331","IB040838","299"
"9332","KA160021","298"
"9333","IB040062","298"
"9334","GU030116","298"
"9335","IB040196","298"
"9336","TK050054","298"
"9337","KA040119","298"
"9338","GU040118","298"
"9339","GU030284","298"
"9340","TK120010","298"
"9341","KA010349","298"
"9342","GU040192","298"
"9343","GU020344","298"
"9344","TK130005","297"
"9345","IB040133","297"
"9346","IB040250","297"
"9347","IB040314","297"
"9348","TK060293","297"
"9349","TK120002","297"
"9350","TK060371","297"
"9351","GU020208","297"
"9352","KA170024","297"
"9353","GU040161","297"
"9354","IB040726","297"
"9355","TC030107","297"
"9356","CH040516","297"
"9357","KA010386","297"
"9358","GU040201","297"
"9359","CH020410","297"
"9360","GU030092","296"
"9361","IB040160","296"
"9362","TK040146","296"
"9363","TK040156","296"
"9364","TC030033","296"
"9365","TK060095","296"
"9366","KA080107","296"
"9367","TC030078","296"
"9368","IB040663","296"
"9369","KA170059","296"
"9370","KA170073","296"
"9371","GU040246","296"
"9372","KA070732","296"
"9373","TK050018","295"
"9374","SA010004","295"
"9375","GU030051","295"
"9376","TC030015","295"
"9377","TK050043","295"
"9378","IB040130","295"
"9379","IB090017","295"
"9380","IB050079","295"
"9381","TK130202","295"
"9382","GU040188","295"
"9383","TK060344","295"
"9384","TK050007","294"
"9385","TK040064","294"
"9386","TC030017","294"
"9387","IB040086","294"
"9388","GU020026","294"
"9389","IB040349","294"
"9390","KA010173","294"
"9391","TK060274","294"
"9392","GU020228","294"
"9393","TC030079","294"
"9394","TK130172","294"
"9395","KA030016","294"
"9396","CH020269","294"
"9397","TC030131","294"
"9398","KA070613","294"
"9399","GU040005","293"
"9400","CH020021","293"
"9401","GU030069","293"
"9402","KA100009","293"
"9403","IB040257","293"
"9404","KA010149","293"
"9405","NA060035","293"
"9406","SA010048","293"
"9407","NA010051","293"
"9408","KA080223","293"
"9409","TK050107","293"
"9410","GU030373","293"
"9411","GU020326","293"
"9412","GU020324","293"
"9413","GU040193","293"
"9414","TK060122","292"
"9415","KA160013","292"
"9416","GU050001","292"
"9417","SA010016","292"
"9418","KA070315","292"
"9419","IB040569","292"
"9420","TK050088","292"
"9421","IB040591","292"
"9422","CH040396","292"
"9423","GU020268","292"
"9424","CH020200","292"
"9425","KA040045","292"
"9426","KA010329","292"
"9427","KA170050","292"
"9428","KA010411","292"
"9429","KA140015","291"
"9430","KA160020","291"
"9431","IB040179","291"
"9432","KA080140","291"
"9433","KA080156","291"
"9434","KA080258","291"
"9435","KA080261","291"
"9436","CH020270","291"
"9437","TC030124","291"
"9438","TC030122","291"
"9439","KA180017","291"
"9440","TK050143","291"
"9441","IB040897","291"
"9442","IB040946","291"
"9443","KA080021","290"
"9444","IB040083","290"
"9445","CH040170","290"
"9446","IB090032","290"
"9447","KA070259","290"
"9448","TK060442","290"
"9449","KA010234","290"
"9450","CH040461","290"
"9451","TK060153","290"
"9452","TK060154","290"
"9453","CH020395","290"
"9454","TK040098","289"
"9455","TK060246","289"
"9456","SA010013","289"
"9457","KA010125","289"
"9458","TK130061","289"
"9459","KA070126","289"
"9460","IB090033","289"
"9461","KA080168","289"
"9462","IB090046","289"
"9463","TK060529","289"
"9464","GU020325","289"
"9465","TK060573","289"
"9466","KA010410","289"
"9467","TK150078","289"
"9468","KA150104","288"
"9469","GU020006","288"
"9470","GU050003","288"
"9471","NA010022","288"
"9472","GU040032","288"
"9473","TK060170","288"
"9474","KA080093","288"
"9475","GU030174","288"
"9476","TK060319","288"
"9477","KA080167","288"
"9478","TC030068","288"
"9479","KA080200","288"
"9480","GU020198","288"
"9481","GU030311","288"
"9482","CH020197","288"
"9483","SA100009","288"
"9484","TC030140","288"
"9485","TK060587","288"
"9486","GU040250","288"
"9487","GU030523","288"
"9488","KA080011","287"
"9489","SA010017","287"
"9490","GU020080","287"
"9491","KA080106","287"
"9492","TK130113","287"
"9493","TK130162","287"
"9494","NA010066","287"
"9495","CH020238","287"
"9496","CH030072","287"
"9497","GU040245","287"
"9498","NA010015","286"
"9499","GU020048","286"
"9500","TC030035","286"
"9501","KA080120","286"
"9502","GU030226","286"
"9503","TK090019","286"
"9504","KA010341","286"
"9505","TK060556","286"
"9506","KA080361","286"
"9507","GU030034","285"
"9508","NA010013","285"
"9509","KA010169","285"
"9510","CH040232","285"
"9511","SA010054","285"
"9512","TK050079","285"
"9513","GU030288","285"
"9514","GU030270","285"
"9515","GU020194","285"
"9516","KA080226","285"
"9517","TK050089","285"
"9518","KA170034","285"
"9519","CH040515","285"
"9520","GU030451","285"
"9521","GU020017","284"
"9522","KA110049","284"
"9523","TK040095","284"
"9524","CH040117","284"
"9525","KA080101","284"
"9526","IB040354","284"
"9527","CH040233","284"
"9528","IB050054","284"
"9529","NA010058","284"
"9530","KA070354","284"
"9531","GU030438","284"
"9532","KA070659","284"
"9533","TC030189","284"
"9534","GU040028","283"
"9535","GU020127","283"
"9536","SA010057","283"
"9537","TK060482","283"
"9538","KA080263","283"
"9539","GU030367","283"
"9540","TK060488","283"
"9541","TK080012","283"
"9542","TC030194","283"
"9543","TC030192","283"
"9544","GU040004","282"
"9545","IB040106","282"
"9546","YA040019","282"
"9547","IB040374","282"
"9548","TK150019","282"
"9549","GU020298","282"
"9550","TK140028","282"
"9551","SA130006","281"
"9552","TK050042","281"
"9553","KA010157","281"
"9554","GU020101","281"
"9555","GU030208","281"
"9556","KA010196","281"
"9557","TK050077","281"
"9558","IB040442","281"
"9559","KA010275","281"
"9560","KA010281","281"
"9561","IB050078","281"
"9562","YA010146","281"
"9563","KA080330","281"
"9564","KA010390","281"
"9565","KA120016","280"
"9566","CH040097","280"
"9567","IB040215","280"
"9568","SA010042","280"
"9569","IB040473","280"
"9570","TK150037","280"
"9571","GU020215","280"
"9572","KA170029","280"
"9573","GU030283","280"
"9574","TK060537","280"
"9575","TC030108","280"
"9576","KA080337","280"
"9577","KA010392","280"
"9578","IB040839","280"
"9579","GU040229","280"
"9580","GU030522","280"
"9581","TK040005","279"
"9582","GU010008","279"
"9583","IB040052","279"
"9584","IB040260","279"
"9585","GU040075","279"
"9586","KA080143","279"
"9587","IB040455","279"
"9588","GU020160","279"
"9589","GU020205","279"
"9590","GU020247","279"
"9591","CH020271","279"
"9592","KA010401","279"
"9593","KA150041","278"
"9594","TK040143","278"
"9595","IB040198","278"
"9596","TK050055","278"
"9597","GU020096","278"
"9598","KA160178","278"
"9599","KA070242","278"
"9600","GU030262","278"
"9601","KA010287","278"
"9602","TK050112","278"
"9603","IB040682","278"
"9604","GU040217","278"
"9605","GU030025","277"
"9606","IB090006","277"
"9607","TK040011","277"
"9608","TK040045","277"
"9609","TC030005","277"
"9610","TK040072","277"
"9611","GU030045","277"
"9612","IB080076","277"
"9613","GU020113","277"
"9614","GU020115","277"
"9615","KA110244","277"
"9616","KA080182","277"
"9617","KA010237","277"
"9618","KA010294","277"
"9619","CH020272","277"
"9620","TK150069","277"
"9621","IB040950","277"
"9622","IB090007","276"
"9623","GU020087","276"
"9624","IB040312","276"
"9625","GU040063","276"
"9626","IB040397","276"
"9627","CH030022","276"
"9628","IB040472","276"
"9629","KA010255","276"
"9630","GU020250","276"
"9631","CH020157","276"
"9632","KA070734","276"
"9633","SA010008","275"
"9634","IB040230","275"
"9635","KA110135","275"
"9636","SA010033","275"
"9637","TK060189","275"
"9638","KA110191","275"
"9639","KA080141","275"
"9640","IB040495","275"
"9641","IB050080","275"
"9642","CH020246","275"
"9643","IB090061","275"
"9644","GU020018","274"
"9645","TK040142","274"
"9646","KA160144","274"
"9647","NA060036","274"
"9648","CH040191","274"
"9649","TK150022","274"
"9650","IB040438","274"
"9651","IB040470","274"
"9652","GU020231","274"
"9653","KA010299","274"
"9654","GU020311","274"
"9655","KA170063","274"
"9656","KA080341","274"
"9657","IB040860","274"
"9658","GU030075","273"
"9659","KA010119","273"
"9660","IB040310","273"
"9661","IB040341","273"
"9662","SA010055","273"
"9663","GU040102","273"
"9664","TK060441","273"
"9665","KA010207","273"
"9666","TK040241","273"
"9667","GU040169","273"
"9668","GU040190","273"
"9669","TK060156","273"
"9670","IB050130","273"
"9671","KA070645","273"
"9672","TK060140","273"
"9673","TK040013","272"
"9674","IB040025","272"
"9675","GU010026","272"
"9676","IB090023","272"
"9677","GU020046","272"
"9678","YA040018","272"
"9679","KA010148","272"
"9680","GU040116","272"
